nvertices: 100000, damping factor: 0.2
Pagerank of node 20557 is: 8.10263e-06
Pagerank of node 20558 is: 9.90833e-06
Pagerank of node 20559 is: 1.0356e-05
Pagerank of node 20560 is: 1.09361e-05
Pagerank of node 20561 is: 9.27685e-06
Pagerank of node 20562 is: 8.29753e-06
Pagerank of node 20563 is: 1.39846e-05
Pagerank of node 20564 is: 1.03149e-05
Pagerank of node 20565 is: 9.11645e-06
Pagerank of node 20566 is: 9.6453e-06
Pagerank of node 20567 is: 8.03476e-06
Pagerank of node 20568 is: 9.36147e-06
Pagerank of node 20569 is: 1.1961e-05
Pagerank of node 20570 is: 8.46445e-06
Pagerank of node 20571 is: 6.84683e-06
Pagerank of node 20572 is: 1.01879e-05
Pagerank of node 20573 is: 1.17271e-05
Pagerank of node 20574 is: 1.14717e-05
Pagerank of node 20575 is: 1.07118e-05
Pagerank of node 20576 is: 1.07537e-05
Pagerank of node 20577 is: 1.24903e-05
Pagerank of node 20578 is: 9.14563e-06
Pagerank of node 20579 is: 1.32699e-05
Pagerank of node 20580 is: 7.25441e-06
Pagerank of node 20581 is: 9.75907e-06
Pagerank of node 20582 is: 9.20255e-06
Pagerank of node 20583 is: 8.78744e-06
Pagerank of node 20584 is: 1.15499e-05
Pagerank of node 20585 is: 9.16476e-06
Pagerank of node 20586 is: 1.08574e-05
Pagerank of node 20587 is: 7.61584e-06
Pagerank of node 20588 is: 9.4515e-06
Pagerank of node 20589 is: 1.00028e-05
Pagerank of node 20590 is: 1.08919e-05
Pagerank of node 20591 is: 7.53314e-06
Pagerank of node 20592 is: 1.21345e-05
Pagerank of node 20593 is: 8.0224e-06
Pagerank of node 20594 is: 1.41143e-05
Pagerank of node 20595 is: 8.80935e-06
Pagerank of node 20596 is: 9.13392e-06
Pagerank of node 20597 is: 8.84997e-06
Pagerank of node 20598 is: 8.5499e-06
Pagerank of node 20599 is: 1.08891e-05
Pagerank of node 20600 is: 7.99376e-06
Pagerank of node 20601 is: 9.23037e-06
Pagerank of node 20602 is: 9.90592e-06
Pagerank of node 20603 is: 1.02646e-05
Pagerank of node 20604 is: 8.69583e-06
Pagerank of node 20605 is: 1.10598e-05
Pagerank of node 20606 is: 1.3174e-05
Pagerank of node 20607 is: 1.17766e-05
Pagerank of node 20608 is: 9.61801e-06
Pagerank of node 20609 is: 9.26796e-06
Pagerank of node 20610 is: 1.03765e-05
Pagerank of node 20611 is: 1.07429e-05
Pagerank of node 20612 is: 9.18359e-06
Pagerank of node 20613 is: 7.59655e-06
Pagerank of node 20614 is: 9.69409e-06
Pagerank of node 20615 is: 1.19386e-05
Pagerank of node 20616 is: 1.15994e-05
Pagerank of node 20617 is: 1.00072e-05
Pagerank of node 20618 is: 1.3473e-05
Pagerank of node 20619 is: 1.02359e-05
Pagerank of node 20620 is: 8.71274e-06
Pagerank of node 20621 is: 9.09537e-06
Pagerank of node 20622 is: 8.79836e-06
Pagerank of node 20623 is: 9.16511e-06
Pagerank of node 20624 is: 8.04873e-06
Pagerank of node 20625 is: 8.82549e-06
Pagerank of node 20626 is: 1.13204e-05
Pagerank of node 20627 is: 1.12127e-05
Pagerank of node 20628 is: 1.15861e-05
Pagerank of node 20629 is: 8.80301e-06
Pagerank of node 20630 is: 7.20908e-06
Pagerank of node 20631 is: 1.21585e-05
Pagerank of node 20632 is: 8.67327e-06
Pagerank of node 20633 is: 1.1916e-05
Pagerank of node 20634 is: 7.57549e-06
Pagerank of node 20635 is: 9.98775e-06
Pagerank of node 20636 is: 1.11349e-05
Pagerank of node 20637 is: 7.94747e-06
Pagerank of node 20638 is: 8.87774e-06
Pagerank of node 20639 is: 8.43712e-06
Pagerank of node 20640 is: 1.17155e-05
Pagerank of node 20641 is: 1.00095e-05
Pagerank of node 20642 is: 1.18426e-05
Pagerank of node 20643 is: 1.17517e-05
Pagerank of node 20644 is: 8.10731e-06
Pagerank of node 20645 is: 9.7184e-06
Pagerank of node 20646 is: 1.12298e-05
Pagerank of node 20647 is: 8.82604e-06
Pagerank of node 20648 is: 1.11267e-05
Pagerank of node 20649 is: 1.12128e-05
Pagerank of node 20650 is: 1.04161e-05
Pagerank of node 20651 is: 9.95664e-06
Pagerank of node 20652 is: 1.43945e-05
Pagerank of node 20653 is: 9.98572e-06
Pagerank of node 20654 is: 1.38678e-05
Pagerank of node 20655 is: 1.11944e-05
Pagerank of node 20656 is: 1.07752e-05
Pagerank of node 20657 is: 9.9123e-06
Pagerank of node 20658 is: 1.05558e-05
Pagerank of node 20659 is: 9.49882e-06
Pagerank of node 20660 is: 1.32829e-05
Pagerank of node 20661 is: 1.08153e-05
Pagerank of node 20662 is: 9.65934e-06
Pagerank of node 20663 is: 7.17292e-06
Pagerank of node 20664 is: 1.11544e-05
Pagerank of node 20665 is: 1.19047e-05
Pagerank of node 20666 is: 1.19812e-05
Pagerank of node 20667 is: 1.29941e-05
Pagerank of node 20668 is: 1.11482e-05
Pagerank of node 20669 is: 1.04415e-05
Pagerank of node 20670 is: 7.65183e-06
Pagerank of node 20671 is: 9.59985e-06
Pagerank of node 20672 is: 1.1942e-05
Pagerank of node 20673 is: 9.00833e-06
Pagerank of node 20674 is: 1.11936e-05
Pagerank of node 20675 is: 1.03601e-05
Pagerank of node 20676 is: 1.47104e-05
Pagerank of node 20677 is: 1.04071e-05
Pagerank of node 20678 is: 7.4527e-06
Pagerank of node 20679 is: 1.20246e-05
Pagerank of node 20680 is: 8.81166e-06
Pagerank of node 20681 is: 9.95418e-06
Pagerank of node 20682 is: 1.06253e-05
Pagerank of node 20683 is: 9.57108e-06
Pagerank of node 20684 is: 1.15386e-05
Pagerank of node 20685 is: 1.13609e-05
Pagerank of node 20686 is: 9.20408e-06
Pagerank of node 20687 is: 9.6577e-06
Pagerank of node 20688 is: 9.95894e-06
Pagerank of node 20689 is: 9.42737e-06
Pagerank of node 20690 is: 1.04575e-05
Pagerank of node 20691 is: 8.41841e-06
Pagerank of node 20692 is: 1.20702e-05
Pagerank of node 20693 is: 9.55355e-06
Pagerank of node 20694 is: 6.73802e-06
Pagerank of node 20695 is: 1.04617e-05
Pagerank of node 20696 is: 9.433e-06
Pagerank of node 20697 is: 9.91286e-06
Pagerank of node 20698 is: 1.00127e-05
Pagerank of node 20699 is: 7.61124e-06
Pagerank of node 20700 is: 1.08002e-05
Pagerank of node 20701 is: 9.27224e-06
Pagerank of node 20702 is: 1.12435e-05
Pagerank of node 20703 is: 9.86088e-06
Pagerank of node 20704 is: 1.1588e-05
Pagerank of node 20705 is: 1.07452e-05
Pagerank of node 20706 is: 8.82261e-06
Pagerank of node 20707 is: 1.2893e-05
Pagerank of node 20708 is: 8.00642e-06
Pagerank of node 20709 is: 1.05124e-05
Pagerank of node 20710 is: 9.69368e-06
Pagerank of node 20711 is: 8.17546e-06
Pagerank of node 20712 is: 1.37025e-05
Pagerank of node 20713 is: 9.34673e-06
Pagerank of node 20714 is: 8.81027e-06
Pagerank of node 20715 is: 9.46379e-06
Pagerank of node 20716 is: 9.61864e-06
Pagerank of node 20717 is: 1.15628e-05
Pagerank of node 20718 is: 7.99915e-06
Pagerank of node 20719 is: 1.08288e-05
Pagerank of node 20720 is: 9.06794e-06
Pagerank of node 20721 is: 1.32482e-05
Pagerank of node 20722 is: 1.22929e-05
Pagerank of node 20723 is: 1.30974e-05
Pagerank of node 20724 is: 7.25033e-06
Pagerank of node 20725 is: 1.03388e-05
Pagerank of node 20726 is: 1.2513e-05
Pagerank of node 20727 is: 9.53435e-06
Pagerank of node 20728 is: 7.96363e-06
Pagerank of node 20729 is: 8.05357e-06
Pagerank of node 20730 is: 1.20239e-05
Pagerank of node 20731 is: 7.5563e-06
Pagerank of node 20732 is: 1.12362e-05
Pagerank of node 20733 is: 1.08483e-05
Pagerank of node 20734 is: 9.68349e-06
Pagerank of node 20735 is: 1.07399e-05
Pagerank of node 20736 is: 8.08377e-06
Pagerank of node 20737 is: 1.00851e-05
Pagerank of node 20738 is: 1.03817e-05
Pagerank of node 20739 is: 1.3821e-05
Pagerank of node 20740 is: 9.17303e-06
Pagerank of node 20741 is: 1.03328e-05
Pagerank of node 20742 is: 1.16055e-05
Pagerank of node 20743 is: 1.24162e-05
Pagerank of node 20744 is: 6.27082e-06
Pagerank of node 20745 is: 9.68637e-06
Pagerank of node 20746 is: 7.60912e-06
Pagerank of node 20747 is: 1.07736e-05
Pagerank of node 20748 is: 1.0027e-05
Pagerank of node 20749 is: 1.04186e-05
Pagerank of node 20750 is: 9.47537e-06
Pagerank of node 20751 is: 1.13051e-05
Pagerank of node 20752 is: 9.59057e-06
Pagerank of node 20753 is: 1.11248e-05
Pagerank of node 20754 is: 1.19105e-05
Pagerank of node 20755 is: 1.06807e-05
Pagerank of node 20756 is: 9.12001e-06
Pagerank of node 20757 is: 9.22427e-06
Pagerank of node 20758 is: 1.10474e-05
Pagerank of node 20759 is: 1.31507e-05
Pagerank of node 20760 is: 8.95406e-06
Pagerank of node 20761 is: 1.10722e-05
Pagerank of node 20762 is: 9.12349e-06
Pagerank of node 20763 is: 9.24757e-06
Pagerank of node 20764 is: 1.1226e-05
Pagerank of node 20765 is: 8.84306e-06
Pagerank of node 20766 is: 9.6997e-06
Pagerank of node 20767 is: 8.8238e-06
Pagerank of node 20768 is: 9.70586e-06
Pagerank of node 20769 is: 7.61525e-06
Pagerank of node 20770 is: 9.58763e-06
Pagerank of node 20771 is: 1.24816e-05
Pagerank of node 20772 is: 9.97916e-06
Pagerank of node 20773 is: 6.74212e-06
Pagerank of node 20774 is: 9.30934e-06
Pagerank of node 20775 is: 7.50686e-06
Pagerank of node 20776 is: 9.60726e-06
Pagerank of node 20777 is: 9.55824e-06
Pagerank of node 20778 is: 1.06751e-05
Pagerank of node 20779 is: 9.26488e-06
Pagerank of node 20780 is: 1.13266e-05
Pagerank of node 20781 is: 1.02974e-05
Pagerank of node 20782 is: 1.18262e-05
Pagerank of node 20783 is: 1.08014e-05
Pagerank of node 20784 is: 9.15896e-06
Pagerank of node 20785 is: 1.04877e-05
Pagerank of node 20786 is: 9.48909e-06
Pagerank of node 20787 is: 1.14935e-05
Pagerank of node 20788 is: 1.04312e-05
Pagerank of node 20789 is: 1.03881e-05
Pagerank of node 20790 is: 1.03157e-05
Pagerank of node 20791 is: 1.17016e-05
Pagerank of node 20792 is: 8.91133e-06
Pagerank of node 20793 is: 9.29619e-06
Pagerank of node 20794 is: 9.91819e-06
Pagerank of node 20795 is: 1.09826e-05
Pagerank of node 20796 is: 1.0029e-05
Pagerank of node 20797 is: 8.38589e-06
Pagerank of node 20798 is: 9.55771e-06
Pagerank of node 20799 is: 1.14629e-05
Pagerank of node 20800 is: 9.54689e-06
Pagerank of node 20801 is: 1.11749e-05
Pagerank of node 20802 is: 1.10508e-05
Pagerank of node 20803 is: 1.12443e-05
Pagerank of node 20804 is: 1.08037e-05
Pagerank of node 20805 is: 1.19007e-05
Pagerank of node 20806 is: 1.22333e-05
Pagerank of node 20807 is: 8.76692e-06
Pagerank of node 20808 is: 9.72244e-06
Pagerank of node 20809 is: 9.57174e-06
Pagerank of node 20810 is: 6.73877e-06
Pagerank of node 20811 is: 1.28195e-05
Pagerank of node 20812 is: 1.24523e-05
Pagerank of node 20813 is: 6.46854e-06
Pagerank of node 20814 is: 7.64274e-06
Pagerank of node 20815 is: 1.12002e-05
Pagerank of node 20816 is: 1.00455e-05
Pagerank of node 20817 is: 5.97268e-06
Pagerank of node 20818 is: 1.2775e-05
Pagerank of node 20819 is: 8.11416e-06
Pagerank of node 20820 is: 8.12163e-06
Pagerank of node 20821 is: 9.24478e-06
Pagerank of node 20822 is: 1.18849e-05
Pagerank of node 20823 is: 1.1031e-05
Pagerank of node 20824 is: 7.23602e-06
Pagerank of node 20825 is: 8.61342e-06
Pagerank of node 20826 is: 1.11959e-05
Pagerank of node 20827 is: 1.00496e-05
Pagerank of node 20828 is: 7.18212e-06
Pagerank of node 20829 is: 1.218e-05
Pagerank of node 20830 is: 1.46849e-05
Pagerank of node 20831 is: 1.01074e-05
Pagerank of node 20832 is: 1.19651e-05
Pagerank of node 20833 is: 7.84958e-06
Pagerank of node 20834 is: 1.0927e-05
Pagerank of node 20835 is: 1.1952e-05
Pagerank of node 20836 is: 8.72777e-06
Pagerank of node 20837 is: 1.03784e-05
Pagerank of node 20838 is: 1.04001e-05
Pagerank of node 20839 is: 1.07344e-05
Pagerank of node 20840 is: 1.11606e-05
Pagerank of node 20841 is: 1.18482e-05
Pagerank of node 20842 is: 1.04397e-05
Pagerank of node 20843 is: 7.90536e-06
Pagerank of node 20844 is: 9.70633e-06
Pagerank of node 20845 is: 1.04698e-05
Pagerank of node 20846 is: 6.74175e-06
Pagerank of node 20847 is: 9.87666e-06
Pagerank of node 20848 is: 1.46948e-05
Pagerank of node 20849 is: 8.7629e-06
Pagerank of node 20850 is: 1.15023e-05
Pagerank of node 20851 is: 1.13377e-05
Pagerank of node 20852 is: 6.82471e-06
Pagerank of node 20853 is: 8.04693e-06
Pagerank of node 20854 is: 1.08504e-05
Pagerank of node 20855 is: 1.08603e-05
Pagerank of node 20856 is: 1.04608e-05
Pagerank of node 20857 is: 1.05191e-05
Pagerank of node 20858 is: 9.63957e-06
Pagerank of node 20859 is: 1.0624e-05
Pagerank of node 20860 is: 8.08083e-06
Pagerank of node 20861 is: 1.01059e-05
Pagerank of node 20862 is: 1.08908e-05
Pagerank of node 20863 is: 8.03807e-06
Pagerank of node 20864 is: 1.16651e-05
Pagerank of node 20865 is: 9.56533e-06
Pagerank of node 20866 is: 9.13959e-06
Pagerank of node 20867 is: 1.20137e-05
Pagerank of node 20868 is: 9.97714e-06
Pagerank of node 20869 is: 8.3373e-06
Pagerank of node 20870 is: 1.28857e-05
Pagerank of node 20871 is: 8.13527e-06
Pagerank of node 20872 is: 9.26754e-06
Pagerank of node 20873 is: 7.62028e-06
Pagerank of node 20874 is: 1.08496e-05
Pagerank of node 20875 is: 1.42803e-05
Pagerank of node 20876 is: 1.08041e-05
Pagerank of node 20877 is: 6.8401e-06
Pagerank of node 20878 is: 1.11574e-05
Pagerank of node 20879 is: 1.24452e-05
Pagerank of node 20880 is: 9.12754e-06
Pagerank of node 20881 is: 1.1544e-05
Pagerank of node 20882 is: 1.08821e-05
Pagerank of node 20883 is: 1.18659e-05
Pagerank of node 20884 is: 9.98612e-06
Pagerank of node 20885 is: 9.88014e-06
Pagerank of node 20886 is: 1.00106e-05
Pagerank of node 20887 is: 1.34724e-05
Pagerank of node 20888 is: 1.28189e-05
Pagerank of node 20889 is: 1.13154e-05
Pagerank of node 20890 is: 8.86148e-06
Pagerank of node 20891 is: 1.15322e-05
Pagerank of node 20892 is: 1.11848e-05
Pagerank of node 20893 is: 9.67728e-06
Pagerank of node 20894 is: 1.06957e-05
Pagerank of node 20895 is: 9.55363e-06
Pagerank of node 20896 is: 9.52474e-06
Pagerank of node 20897 is: 8.31659e-06
Pagerank of node 20898 is: 1.0513e-05
Pagerank of node 20899 is: 1.06434e-05
Pagerank of node 20900 is: 8.31575e-06
Pagerank of node 20901 is: 1.53575e-05
Pagerank of node 20902 is: 1.15924e-05
Pagerank of node 20903 is: 6.73837e-06
Pagerank of node 20904 is: 1.23243e-05
Pagerank of node 20905 is: 7.91508e-06
Pagerank of node 20906 is: 9.26376e-06
Pagerank of node 20907 is: 9.69109e-06
Pagerank of node 20908 is: 1.01773e-05
Pagerank of node 20909 is: 1.24341e-05
Pagerank of node 20910 is: 7.17515e-06
Pagerank of node 20911 is: 1.04533e-05
Pagerank of node 20912 is: 9.64691e-06
Pagerank of node 20913 is: 9.63049e-06
Pagerank of node 20914 is: 9.51938e-06
Pagerank of node 20915 is: 1.00515e-05
Pagerank of node 20916 is: 9.58156e-06
Pagerank of node 20917 is: 9.27491e-06
Pagerank of node 20918 is: 8.5306e-06
Pagerank of node 20919 is: 8.01647e-06
Pagerank of node 20920 is: 7.63921e-06
Pagerank of node 20921 is: 1.08837e-05
Pagerank of node 20922 is: 8.40398e-06
Pagerank of node 20923 is: 8.86879e-06
Pagerank of node 20924 is: 8.03205e-06
Pagerank of node 20925 is: 1.04081e-05
Pagerank of node 20926 is: 8.8845e-06
Pagerank of node 20927 is: 9.38955e-06
Pagerank of node 20928 is: 8.46654e-06
Pagerank of node 20929 is: 8.93137e-06
Pagerank of node 20930 is: 8.08834e-06
Pagerank of node 20931 is: 6.42185e-06
Pagerank of node 20932 is: 1.0521e-05
Pagerank of node 20933 is: 9.49226e-06
Pagerank of node 20934 is: 1.07593e-05
Pagerank of node 20935 is: 1.0123e-05
Pagerank of node 20936 is: 1.08384e-05
Pagerank of node 20937 is: 1.10543e-05
Pagerank of node 20938 is: 1.06144e-05
Pagerank of node 20939 is: 9.55069e-06
Pagerank of node 20940 is: 1.08275e-05
Pagerank of node 20941 is: 1.19729e-05
Pagerank of node 20942 is: 1.0544e-05
Pagerank of node 20943 is: 7.60563e-06
Pagerank of node 20944 is: 1.11726e-05
Pagerank of node 20945 is: 1.18496e-05
Pagerank of node 20946 is: 9.70659e-06
Pagerank of node 20947 is: 1.16464e-05
Pagerank of node 20948 is: 9.16525e-06
Pagerank of node 20949 is: 9.25506e-06
Pagerank of node 20950 is: 1.1845e-05
Pagerank of node 20951 is: 9.26261e-06
Pagerank of node 20952 is: 9.62076e-06
Pagerank of node 20953 is: 8.4745e-06
Pagerank of node 20954 is: 8.74082e-06
Pagerank of node 20955 is: 1.07648e-05
Pagerank of node 20956 is: 1.16279e-05
Pagerank of node 20957 is: 9.96036e-06
Pagerank of node 20958 is: 1.189e-05
Pagerank of node 20959 is: 9.21641e-06
Pagerank of node 20960 is: 1.06896e-05
Pagerank of node 20961 is: 1.03138e-05
Pagerank of node 20962 is: 9.17808e-06
Pagerank of node 20963 is: 1.16385e-05
Pagerank of node 20964 is: 1.11634e-05
Pagerank of node 20965 is: 7.57964e-06
Pagerank of node 20966 is: 1.00337e-05
Pagerank of node 20967 is: 1.0773e-05
Pagerank of node 20968 is: 1.06768e-05
Pagerank of node 20969 is: 1.06515e-05
Pagerank of node 20970 is: 9.9626e-06
Pagerank of node 20971 is: 9.92241e-06
Pagerank of node 20972 is: 8.37097e-06
Pagerank of node 20973 is: 1.08942e-05
Pagerank of node 20974 is: 1.03425e-05
Pagerank of node 20975 is: 7.95135e-06
Pagerank of node 20976 is: 8.7936e-06
Pagerank of node 20977 is: 8.21166e-06
Pagerank of node 20978 is: 1.01426e-05
Pagerank of node 20979 is: 1.2749e-05
Pagerank of node 20980 is: 9.6772e-06
Pagerank of node 20981 is: 8.82222e-06
Pagerank of node 20982 is: 9.21626e-06
Pagerank of node 20983 is: 1.52233e-05
Pagerank of node 20984 is: 8.30592e-06
Pagerank of node 20985 is: 1.23756e-05
Pagerank of node 20986 is: 8.80023e-06
Pagerank of node 20987 is: 1.25149e-05
Pagerank of node 20988 is: 9.22762e-06
Pagerank of node 20989 is: 8.80539e-06
Pagerank of node 20990 is: 1.05859e-05
Pagerank of node 20991 is: 1.13063e-05
Pagerank of node 20992 is: 9.23528e-06
Pagerank of node 20993 is: 8.76038e-06
Pagerank of node 20994 is: 9.54942e-06
Pagerank of node 20995 is: 1.16606e-05
Pagerank of node 20996 is: 9.20746e-06
Pagerank of node 20997 is: 8.85746e-06
Pagerank of node 20998 is: 1.03913e-05
Pagerank of node 20999 is: 1.02229e-05
Pagerank of node 21000 is: 1.14999e-05
Pagerank of node 21001 is: 9.17565e-06
Pagerank of node 21002 is: 9.54867e-06
Pagerank of node 21003 is: 8.06176e-06
Pagerank of node 21004 is: 1.00282e-05
Pagerank of node 21005 is: 1.00115e-05
Pagerank of node 21006 is: 8.13399e-06
Pagerank of node 21007 is: 8.53351e-06
Pagerank of node 21008 is: 1.00088e-05
Pagerank of node 21009 is: 9.721e-06
Pagerank of node 21010 is: 1.11724e-05
Pagerank of node 21011 is: 1.20641e-05
Pagerank of node 21012 is: 1.1175e-05
Pagerank of node 21013 is: 1.19121e-05
Pagerank of node 21014 is: 1.23977e-05
Pagerank of node 21015 is: 1.12872e-05
Pagerank of node 21016 is: 9.22544e-06
Pagerank of node 21017 is: 6.39481e-06
Pagerank of node 21018 is: 1.00389e-05
Pagerank of node 21019 is: 8.36854e-06
Pagerank of node 21020 is: 8.79732e-06
Pagerank of node 21021 is: 1.31328e-05
Pagerank of node 21022 is: 1.18449e-05
Pagerank of node 21023 is: 1.08049e-05
Pagerank of node 21024 is: 9.21534e-06
Pagerank of node 21025 is: 1.3019e-05
Pagerank of node 21026 is: 1.03768e-05
Pagerank of node 21027 is: 9.68265e-06
Pagerank of node 21028 is: 1.24807e-05
Pagerank of node 21029 is: 8.39208e-06
Pagerank of node 21030 is: 1.09132e-05
Pagerank of node 21031 is: 8.01926e-06
Pagerank of node 21032 is: 1.09474e-05
Pagerank of node 21033 is: 6.88771e-06
Pagerank of node 21034 is: 9.29778e-06
Pagerank of node 21035 is: 1.2195e-05
Pagerank of node 21036 is: 1.11012e-05
Pagerank of node 21037 is: 9.15683e-06
Pagerank of node 21038 is: 8.89048e-06
Pagerank of node 21039 is: 1.03744e-05
Pagerank of node 21040 is: 1.12309e-05
Pagerank of node 21041 is: 5.98527e-06
Pagerank of node 21042 is: 8.89049e-06
Pagerank of node 21043 is: 6.85506e-06
Pagerank of node 21044 is: 8.90283e-06
Pagerank of node 21045 is: 1.07093e-05
Pagerank of node 21046 is: 9.17415e-06
Pagerank of node 21047 is: 8.40581e-06
Pagerank of node 21048 is: 9.24927e-06
Pagerank of node 21049 is: 8.47455e-06
Pagerank of node 21050 is: 8.80662e-06
Pagerank of node 21051 is: 1.17234e-05
Pagerank of node 21052 is: 1.04224e-05
Pagerank of node 21053 is: 1.12915e-05
Pagerank of node 21054 is: 1.06846e-05
Pagerank of node 21055 is: 8.30402e-06
Pagerank of node 21056 is: 7.62642e-06
Pagerank of node 21057 is: 1.286e-05
Pagerank of node 21058 is: 9.57777e-06
Pagerank of node 21059 is: 1.12336e-05
Pagerank of node 21060 is: 1.04117e-05
Pagerank of node 21061 is: 8.77104e-06
Pagerank of node 21062 is: 9.93432e-06
Pagerank of node 21063 is: 1.19246e-05
Pagerank of node 21064 is: 8.38338e-06
Pagerank of node 21065 is: 1.12096e-05
Pagerank of node 21066 is: 6.83114e-06
Pagerank of node 21067 is: 9.20093e-06
Pagerank of node 21068 is: 1.16638e-05
Pagerank of node 21069 is: 1.15247e-05
Pagerank of node 21070 is: 1.08426e-05
Pagerank of node 21071 is: 8.04871e-06
Pagerank of node 21072 is: 9.13342e-06
Pagerank of node 21073 is: 1.13099e-05
Pagerank of node 21074 is: 8.36647e-06
Pagerank of node 21075 is: 9.97206e-06
Pagerank of node 21076 is: 9.19864e-06
Pagerank of node 21077 is: 8.88061e-06
Pagerank of node 21078 is: 1.00548e-05
Pagerank of node 21079 is: 9.64289e-06
